Model,MDO3014
Firmware Version,1.20

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,20
Horizontal Delay,0
Sample Interval,0.002
Record Length,100000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.005
Vertical Position,2
,
,
,
Label,
TIME,CH3
-78.736,-0.0186
-78.734,-0.0186
-78.732,-0.0184
-78.73,-0.0188
-78.728,-0.0184
-78.726,-0.0192
-78.724,-0.0188
-78.722,-0.0188
-78.72,-0.019
-78.718,-0.0188
-78.716,-0.0186
-78.714,-0.0174
-78.712,-0.0184
-78.71,-0.018
-78.708,-0.0192
-78.706,-0.0182
-78.704,-0.0182
-78.702,-0.0188
-78.7,-0.0176
-78.698,-0.0188
-78.696,-0.0188
-78.694,-0.0188
-78.692,-0.0188
-78.69,-0.018
-78.688,-0.0176
-78.686,-0.0196
-78.684,-0.0186
-78.682,-0.0184
-78.68,-0.0196
-78.678,-0.0186
-78.676,-0.0188
-78.674,-0.0184
-78.672,-0.0176
-78.67,-0.019
-78.668,-0.0182
-78.666,-0.0184
-78.664,-0.019
-78.662,-0.0186
-78.66,-0.0192
-78.658,-0.018
-78.656,-0.0186
-78.654,-0.0184
-78.652,-0.0186
-78.65,-0.0186
-78.648,-0.0184
-78.646,-0.019
-78.644,-0.0188
-78.642,-0.0184
-78.64,-0.0186
-78.638,-0.0196
-78.636,-0.0188
-78.634,-0.0194
-78.632,-0.019
-78.63,-0.0178
-78.628,-0.0186
-78.626,-0.0186
-78.624,-0.0188
-78.622,-0.018
-78.62,-0.0194
-78.618,-0.0184
-78.616,-0.0186
-78.614,-0.0182
-78.612,-0.0182
-78.61,-0.0188
-78.608,-0.0186
-78.606,-0.019
-78.604,-0.0188
-78.602,-0.0194
-78.6,-0.0176
-78.598,-0.0184
-78.596,-0.0194
-78.594,-0.0172
-78.592,-0.0184
-78.59,-0.019
-78.588,-0.0184
-78.586,-0.019
-78.584,-0.0182
-78.582,-0.0194
-78.58,-0.0196
-78.578,-0.0186
-78.576,-0.0198
-78.574,-0.0192
-78.572,-0.0192
-78.57,-0.0194
-78.568,-0.019
-78.566,-0.0188
-78.564,-0.0188
-78.562,-0.0184
-78.56,-0.0192
-78.558,-0.0184
-78.556,-0.0202
-78.554,-0.0186
-78.552,-0.018
-78.55,-0.0184
-78.548,-0.0188
-78.546,-0.0222
-78.544,-0.0192
-78.542,-0.019
-78.54,-0.0168
-78.538,-0.019
-78.536,-0.0188
-78.534,-0.0194
-78.532,-0.0192
-78.53,-0.0188
-78.528,-0.02
-78.526,-0.0178
-78.524,-0.019
-78.522,-0.0178
-78.52,-0.0184
-78.518,-0.02
-78.516,-0.0178
-78.514,-0.0196
-78.512,-0.0192
-78.51,-0.0184
-78.508,-0.0194
-78.506,-0.018
-78.504,-0.0184
-78.502,-0.019
-78.5,-0.0188
-78.498,-0.0184
-78.496,-0.0188
-78.494,-0.0188
-78.492,-0.0188
-78.49,-0.019
-78.488,-0.0186
-78.486,-0.0192
-78.484,-0.0186
-78.482,-0.0194
-78.48,-0.02
-78.478,-0.0188
-78.476,-0.02
-78.474,-0.0178
-78.472,-0.019
-78.47,-0.019
-78.468,-0.0178
-78.466,-0.0194
-78.464,-0.0178
-78.462,-0.0178
-78.46,-0.019
-78.458,-0.0184
-78.456,-0.0186
-78.454,-0.0184
-78.452,-0.0192
-78.45,-0.0178
-78.448,-0.0186
-78.446,-0.0188
-78.444,-0.0188
-78.442,-0.0176
-78.44,-0.018
-78.438,-0.0182
-78.436,-0.0192
-78.434,-0.0192
-78.432,-0.0208
-78.43,-0.019
-78.428,-0.0166
-78.426,-0.0176
-78.424,-0.0194
-78.422,-0.0172
-78.42,-0.0184
-78.418,-0.0194
-78.416,-0.0198
-78.414,-0.0188
-78.412,-0.019
-78.41,-0.019
-78.408,-0.0184
-78.406,-0.0186
-78.404,-0.0192
-78.402,-0.0192
-78.4,-0.0184
-78.398,-0.0196
-78.396,-0.019
-78.394,-0.019
-78.392,-0.0196
-78.39,-0.0188
-78.388,-0.0194
-78.386,-0.0198
-78.384,-0.0182
-78.382,-0.0188
-78.38,-0.0184
-78.378,-0.0186
-78.376,-0.0196
-78.374,-0.0178
-78.372,-0.0202
-78.37,-0.0188
-78.368,-0.018
-78.366,-0.0186
-78.364,-0.0182
-78.362,-0.0188
-78.36,-0.0196
-78.358,-0.018
-78.356,-0.0184
-78.354,-0.0184
-78.352,-0.019
-78.35,-0.0196
-78.348,-0.0174
-78.346,-0.0188
-78.344,-0.0188
-78.342,-0.018
-78.34,-0.0194
-78.338,-0.018
-78.336,-0.0182
-78.334,-0.0162
-78.332,-0.0176
-78.33,-0.0186
-78.328,-0.0182
-78.326,-0.0178
-78.324,-0.0192
-78.322,-0.0186
-78.32,-0.0182
-78.318,-0.0188
-78.316,-0.0182
-78.314,-0.0196
-78.312,-0.0188
-78.31,-0.0186
-78.308,-0.019
-78.306,-0.0182
-78.304,-0.0188
-78.302,-0.019
-78.3,-0.0184
-78.298,-0.0196
-78.296,-0.0178
-78.294,-0.0186
-78.292,-0.0186
-78.29,-0.019
-78.288,-0.0186
-78.286,-0.019
-78.284,-0.018
-78.282,-0.0182
-78.28,-0.0184
-78.278,-0.0194
-78.276,-0.019
-78.274,-0.0188
-78.272,-0.019
-78.27,-0.0178
-78.268,-0.0182
-78.266,-0.02
-78.264,-0.019
-78.262,-0.0192
-78.26,-0.0184
-78.258,-0.018
-78.256,-0.018
-78.254,-0.0184
-78.252,-0.0184
-78.25,-0.019
-78.248,-0.019
-78.246,-0.019
-78.244,-0.0186
-78.242,-0.018
-78.24,-0.019
-78.238,-0.0188
-78.236,-0.0194
-78.234,-0.019
-78.232,-0.018
-78.23,-0.0184
-78.228,-0.0188
-78.226,-0.0188
-78.224,-0.0188
-78.222,-0.0192
-78.22,-0.0196
-78.218,-0.0182
-78.216,-0.0182
-78.214,-0.0184
-78.212,-0.0188
-78.21,-0.019
-78.208,-0.0188
-78.206,-0.0186
-78.204,-0.0202
-78.202,-0.019
-78.2,-0.018
-78.198,-0.019
-78.196,-0.0196
-78.194,-0.0186
-78.192,-0.0192
-78.19,-0.0188
-78.188,-0.0184
-78.186,-0.0186
-78.184,-0.0188
-78.182,-0.0192
-78.18,-0.019
-78.178,-0.0192
-78.176,-0.0188
-78.174,-0.0186
-78.172,-0.0178
-78.17,-0.019
-78.168,-0.0186
-78.166,-0.0172
-78.164,-0.019
-78.162,-0.0188
-78.16,-0.0198
-78.158,-0.0184
-78.156,-0.0182
-78.154,-0.0192
-78.152,-0.0182
-78.15,-0.0192
-78.148,-0.0184
-78.146,-0.0182
-78.144,-0.019
-78.142,-0.0188
-78.14,-0.018
-78.138,-0.019
-78.136,-0.0188
-78.134,-0.0188
-78.132,-0.0184
-78.13,-0.0178
-78.128,-0.0182
-78.126,-0.0184
-78.124,-0.018
-78.122,-0.0188
-78.12,-0.0186
-78.118,-0.0192
-78.116,-0.0186
-78.114,-0.019
-78.112,-0.0196
-78.11,-0.0182
-78.108,-0.0184
-78.106,-0.0184
-78.104,-0.0178
-78.102,-0.0192
-78.1,-0.0184
-78.098,-0.018
-78.096,-0.0194
-78.094,-0.0182
-78.092,-0.0194
-78.09,-0.018
-78.088,-0.0172
-78.086,-0.0186
-78.084,-0.019
-78.082,-0.019
-78.08,-0.0186
-78.078,-0.018
-78.076,-0.0184
-78.074,-0.0182
-78.072,-0.0182
-78.07,-0.0186
-78.068,-0.0186
-78.066,-0.0186
-78.064,-0.0184
-78.062,-0.0192
-78.06,-0.0186
-78.058,-0.0184
-78.056,-0.0188
-78.054,-0.0194
-78.052,-0.0178
-78.05,-0.0184
-78.048,-0.0188
-78.046,-0.018
-78.044,-0.019
-78.042,-0.0192
-78.04,-0.019
-78.038,-0.0182
-78.036,-0.0178
-78.034,-0.0176
-78.032,-0.018
-78.03,-0.0182
-78.028,-0.0188
-78.026,-0.0188
-78.024,-0.0182
-78.022,-0.0196
-78.02,-0.0184
-78.018,-0.0184
-78.016,-0.0182
-78.014,-0.0188
-78.012,-0.0194
-78.01,-0.0188
-78.008,-0.0192
-78.006,-0.0182
-78.004,-0.018
-78.002,-0.0192
-78,-0.019
-77.998,-0.0192
-77.996,-0.0182
-77.994,-0.018
-77.992,-0.0184
-77.99,-0.0178
-77.988,-0.0182
-77.986,-0.019
-77.984,-0.0186
-77.982,-0.0182
-77.98,-0.0192
-77.978,-0.018
-77.976,-0.0194
-77.974,-0.0196
-77.972,-0.0184
-77.97,-0.019
-77.968,-0.0178
-77.966,-0.02
-77.964,-0.0186
-77.962,-0.0182
-77.96,-0.019
-77.958,-0.018
-77.956,-0.019
-77.954,-0.0186
-77.952,-0.0178
-77.95,-0.018
-77.948,-0.0186
-77.946,-0.0192
-77.944,-0.0186
-77.942,-0.019
-77.94,-0.0196
-77.938,-0.0186
-77.936,-0.018
-77.934,-0.0192
-77.932,-0.0178
-77.93,-0.0204
-77.928,-0.019
-77.926,-0.0192
-77.924,-0.0198
-77.922,-0.0182
-77.92,-0.0192
-77.918,-0.0196
-77.916,-0.0182
-77.914,-0.0184
-77.912,-0.019
-77.91,-0.018
-77.908,-0.0196
-77.906,-0.0186
-77.904,-0.0184
-77.902,-0.0194
-77.9,-0.0188
-77.898,-0.0186
-77.896,-0.019
-77.894,-0.019
-77.892,-0.0188
-77.89,-0.0174
-77.888,-0.019
-77.886,-0.019
-77.884,-0.0166
-77.882,-0.0188
-77.88,-0.0182
-77.878,-0.019
-77.876,-0.0188
-77.874,-0.0174
-77.872,-0.0184
-77.87,-0.0186
-77.868,-0.0184
-77.866,-0.0198
-77.864,-0.0182
-77.862,-0.019
-77.86,-0.0188
-77.858,-0.019
-77.856,-0.0186
-77.854,-0.018
-77.852,-0.0192
-77.85,-0.0196
-77.848,-0.0184
-77.846,-0.0188
-77.844,-0.0206
-77.842,-0.0176
-77.84,-0.0184
-77.838,-0.0176
-77.836,-0.0184
-77.834,-0.0184
-77.832,-0.0186
-77.83,-0.019
-77.828,-0.019
-77.826,-0.0198
-77.824,-0.0202
-77.822,-0.0186
-77.82,-0.0184
-77.818,-0.0186
-77.816,-0.0182
-77.814,-0.0184
-77.812,-0.0186
-77.81,-0.019
-77.808,-0.0188
-77.806,-0.019
-77.804,-0.0192
-77.802,-0.0184
-77.8,-0.0176
-77.798,-0.0188
-77.796,-0.018
-77.794,-0.019
-77.792,-0.0188
-77.79,-0.018
-77.788,-0.0184
-77.786,-0.0186
-77.784,-0.0186
-77.782,-0.0196
-77.78,-0.018
-77.778,-0.0188
-77.776,-0.0188
-77.774,-0.0176
-77.772,-0.0192
-77.77,-0.0184
-77.768,-0.0192
-77.766,-0.019
-77.764,-0.0192
-77.762,-0.0198
-77.76,-0.019
-77.758,-0.0184
-77.756,-0.0176
-77.754,-0.0178
-77.752,-0.0184
-77.75,-0.0204
-77.748,-0.0186
-77.746,-0.018
-77.744,-0.0194
-77.742,-0.019
-77.74,-0.0186
-77.738,-0.0192
-77.736,-0.0184
-77.734,-0.0188
-77.732,-0.0182
-77.73,-0.019
-77.728,-0.0184
-77.726,-0.0206
-77.724,-0.0192
-77.722,-0.0194
-77.72,-0.0194
-77.718,-0.0184
-77.716,-0.0186
-77.714,-0.0174
-77.712,-0.0186
-77.71,-0.0184
-77.708,-0.019
-77.706,-0.0186
-77.704,-0.0182
-77.702,-0.019
-77.7,-0.0182
-77.698,-0.0192
-77.696,-0.0188
-77.694,-0.0186
-77.692,-0.018
-77.69,-0.018
-77.688,-0.018
-77.686,-0.019
-77.684,-0.0186
-77.682,-0.0182
-77.68,-0.02
-77.678,-0.0182
-77.676,-0.018
-77.674,-0.0188
-77.672,-0.0174
-77.67,-0.018
-77.668,-0.0188
-77.666,-0.0188
-77.664,-0.018
-77.662,-0.018
-77.66,-0.0186
-77.658,-0.0186
-77.656,-0.0184
-77.654,-0.0198
-77.652,-0.0184
-77.65,-0.0188
-77.648,-0.0186
-77.646,-0.0176
-77.644,-0.019
-77.642,-0.0188
-77.64,-0.0184
-77.638,-0.0192
-77.636,-0.0204
-77.634,-0.0182
-77.632,-0.0182
-77.63,-0.0182
-77.628,-0.0182
-77.626,-0.0178
-77.624,-0.019
-77.622,-0.0194
-77.62,-0.0184
-77.618,-0.0184
-77.616,-0.0182
-77.614,-0.0208
-77.612,-0.0184
-77.61,-0.0184
-77.608,-0.0184
-77.606,-0.019
-77.604,-0.0182
-77.602,-0.0186
-77.6,-0.018
-77.598,-0.0182
-77.596,-0.018
-77.594,-0.0186
-77.592,-0.0186
-77.59,-0.0186
-77.588,-0.0172
-77.586,-0.0186
-77.584,-0.0178
-77.582,-0.0182
-77.58,-0.018
-77.578,-0.018
-77.576,-0.0184
-77.574,-0.0188
-77.572,-0.0194
-77.57,-0.018
-77.568,-0.0192
-77.566,-0.0188
-77.564,-0.018
-77.562,-0.0182
-77.56,-0.0188
-77.558,-0.0172
-77.556,-0.017
-77.554,-0.0186
-77.552,-0.0182
-77.55,-0.0184
-77.548,-0.0182
-77.546,-0.0178
-77.544,-0.0192
-77.542,-0.0186
-77.54,-0.0182
-77.538,-0.0178
-77.536,-0.0182
-77.534,-0.0188
-77.532,-0.0184
-77.53,-0.0186
-77.528,-0.0186
-77.526,-0.0188
-77.524,-0.018
-77.522,-0.0186
-77.52,-0.0202
-77.518,-0.0186
-77.516,-0.0182
-77.514,-0.0194
-77.512,-0.0192
-77.51,-0.0182
-77.508,-0.0188
-77.506,-0.0174
-77.504,-0.0172
-77.502,-0.0204
-77.5,-0.019
-77.498,-0.0186
-77.496,-0.0182
-77.494,-0.0176
-77.492,-0.0184
-77.49,-0.0184
-77.488,-0.0192
-77.486,-0.019
-77.484,-0.0192
-77.482,-0.0188
-77.48,-0.0186
-77.478,-0.0182
-77.476,-0.0188
-77.474,-0.0184
-77.472,-0.0184
-77.47,-0.0192
-77.468,-0.018
-77.466,-0.0198
-77.464,-0.0186
-77.462,-0.0186
-77.46,-0.0184
-77.458,-0.0184
-77.456,-0.0182
-77.454,-0.0192
-77.452,-0.019
-77.45,-0.0178
-77.448,-0.0194
-77.446,-0.0182
-77.444,-0.018
-77.442,-0.0192
-77.44,-0.0192
-77.438,-0.0188
-77.436,-0.0184
-77.434,-0.0194
-77.432,-0.0182
-77.43,-0.0184
-77.428,-0.0186
-77.426,-0.0182
-77.424,-0.0188
-77.422,-0.0176
-77.42,-0.0192
-77.418,-0.0192
-77.416,-0.0182
-77.414,-0.0196
-77.412,-0.0192
-77.41,-0.0186
-77.408,-0.0186
-77.406,-0.0178
-77.404,-0.018
-77.402,-0.0192
-77.4,-0.0188
-77.398,-0.0192
-77.396,-0.0182
-77.394,-0.0188
-77.392,-0.019
-77.39,-0.0182
-77.388,-0.019
-77.386,-0.0184
-77.384,-0.0186
-77.382,-0.0192
-77.38,-0.018
-77.378,-0.018
-77.376,-0.0186
-77.374,-0.018
-77.372,-0.0186
-77.37,-0.0186
-77.368,-0.0182
-77.366,-0.0184
-77.364,-0.0184
-77.362,-0.0186
-77.36,-0.02
-77.358,-0.0182
-77.356,-0.0188
-77.354,-0.0188
-77.352,-0.0182
-77.35,-0.0188
-77.348,-0.018
-77.346,-0.0188
-77.344,-0.0176
-77.342,-0.018
-77.34,-0.019
-77.338,-0.0176
-77.336,-0.0186
-77.334,-0.0188
-77.332,-0.0178
-77.33,-0.0184
-77.328,-0.0188
-77.326,-0.0184
-77.324,-0.0182
-77.322,-0.0188
-77.32,-0.0186
-77.318,-0.018
-77.316,-0.0206
-77.314,-0.019
-77.312,-0.0192
-77.31,-0.0184
-77.308,-0.0192
-77.306,-0.0184
-77.304,-0.0184
-77.302,-0.0172
-77.3,-0.018
-77.298,-0.0182
-77.296,-0.0168
-77.294,-0.0188
-77.292,-0.0182
-77.29,-0.0186
-77.288,-0.0188
-77.286,-0.0186
-77.284,-0.019
-77.282,-0.0192
-77.28,-0.018
-77.278,-0.0178
-77.276,-0.0186
-77.274,-0.018
-77.272,-0.0186
-77.27,-0.019
-77.268,-0.0186
-77.266,-0.0206
-77.264,-0.0192
-77.262,-0.0198
-77.26,-0.0184
-77.258,-0.0176
-77.256,-0.0184
-77.254,-0.0178
-77.252,-0.018
-77.25,-0.0184
-77.248,-0.0186
-77.246,-0.0182
-77.244,-0.018
-77.242,-0.0184
-77.24,-0.0192
-77.238,-0.0184
-77.236,-0.0184
-77.234,-0.0186
-77.232,-0.0192
-77.23,-0.0156
-77.228,-0.0184
-77.226,-0.0182
-77.224,-0.0186
-77.222,-0.019
-77.22,-0.0178
-77.218,-0.0182
-77.216,-0.0176
-77.214,-0.0176
-77.212,-0.0184
-77.21,-0.018
-77.208,-0.018
-77.206,-0.0184
-77.204,-0.018
-77.202,-0.019
-77.2,-0.0178
-77.198,-0.0186
-77.196,-0.0196
-77.194,-0.018
-77.192,-0.0198
-77.19,-0.0184
-77.188,-0.018
-77.186,-0.018
-77.184,-0.0188
-77.182,-0.0182
-77.18,-0.0184
-77.178,-0.0172
-77.176,-0.0182
-77.174,-0.019
-77.172,-0.018
-77.17,-0.019
-77.168,-0.0186
-77.166,-0.0192
-77.164,-0.0184
-77.162,-0.0178
-77.16,-0.0176
-77.158,-0.018
-77.156,-0.018
-77.154,-0.0184
-77.152,-0.0188
-77.15,-0.0178
-77.148,-0.019
-77.146,-0.0178
-77.144,-0.0192
-77.142,-0.018
-77.14,-0.0188
-77.138,-0.0184
-77.136,-0.0176
-77.134,-0.0198
-77.132,-0.0182
-77.13,-0.018
-77.128,-0.019
-77.126,-0.0178
-77.124,-0.019
-77.122,-0.0186
-77.12,-0.0176
-77.118,-0.0186
-77.116,-0.0174
-77.114,-0.0186
-77.112,-0.018
-77.11,-0.0192
-77.108,-0.0186
-77.106,-0.0184
-77.104,-0.0182
-77.102,-0.0192
-77.1,-0.0176
-77.098,-0.0186
-77.096,-0.0188
-77.094,-0.017
-77.092,-0.0192
-77.09,-0.018
-77.088,-0.018
-77.086,-0.0178
-77.084,-0.0188
-77.082,-0.0192
-77.08,-0.0184
-77.078,-0.0184
-77.076,-0.0204
-77.074,-0.0184
-77.072,-0.0182
-77.07,-0.0192
-77.068,-0.0172
-77.066,-0.0186
-77.064,-0.018
-77.062,-0.018
-77.06,-0.0184
-77.058,-0.0178
-77.056,-0.0194
-77.054,-0.0182
-77.052,-0.018
-77.05,-0.0186
-77.048,-0.0174
-77.046,-0.0178
-77.044,-0.0182
-77.042,-0.0178
-77.04,-0.0186
-77.038,-0.0192
-77.036,-0.019
-77.034,-0.0188
-77.032,-0.018
-77.03,-0.0186
-77.028,-0.0188
-77.026,-0.0174
-77.024,-0.0186
-77.022,-0.018
-77.02,-0.018
-77.018,-0.0194
-77.016,-0.0182
-77.014,-0.0194
-77.012,-0.0184
-77.01,-0.018
-77.008,-0.0188
-77.006,-0.0168
-77.004,-0.0182
-77.002,-0.0188
-77,-0.0182
-76.998,-0.0184
-76.996,-0.0186
-76.994,-0.0184
-76.992,-0.019
-76.99,-0.0188
-76.988,-0.0188
-76.986,-0.0188
-76.984,-0.0178
-76.982,-0.0186
-76.98,-0.018
-76.978,-0.0188
-76.976,-0.0188
-76.974,-0.0186
-76.972,-0.019
-76.97,-0.0178
-76.968,-0.0176
-76.966,-0.0182
-76.964,-0.018
-76.962,-0.018
-76.96,-0.0182
-76.958,-0.018
-76.956,-0.0184
-76.954,-0.019
-76.952,-0.0208
-76.95,-0.0188
-76.948,-0.018
-76.946,-0.0184
-76.944,-0.0184
-76.942,-0.0188
-76.94,-0.0178
-76.938,-0.0186
-76.936,-0.0186
-76.934,-0.0192
-76.932,-0.0188
-76.93,-0.0186
-76.928,-0.0184
-76.926,-0.0174
-76.924,-0.0174
-76.922,-0.0178
-76.92,-0.0188
-76.918,-0.0172
-76.916,-0.0182
-76.914,-0.0184
-76.912,-0.019
-76.91,-0.0182
-76.908,-0.0186
-76.906,-0.019
-76.904,-0.0182
-76.902,-0.019
-76.9,-0.0186
-76.898,-0.0166
-76.896,-0.0182
-76.894,-0.0186
-76.892,-0.019
-76.89,-0.0186
-76.888,-0.0186
-76.886,-0.0178
-76.884,-0.0178
-76.882,-0.0176
-76.88,-0.0178
-76.878,-0.0194
-76.876,-0.0182
-76.874,-0.018
-76.872,-0.0188
-76.87,-0.0186
-76.868,-0.0188
-76.866,-0.0184
-76.864,-0.0186
-76.862,-0.019
-76.86,-0.0182
-76.858,-0.0188
-76.856,-0.0174
-76.854,-0.018
-76.852,-0.0182
-76.85,-0.0184
-76.848,-0.0198
-76.846,-0.019
-76.844,-0.0184
-76.842,-0.0178
-76.84,-0.018
-76.838,-0.0188
-76.836,-0.018
-76.834,-0.019
-76.832,-0.0182
-76.83,-0.0188
-76.828,-0.017
-76.826,-0.0178
-76.824,-0.0184
-76.822,-0.018
-76.82,-0.0184
-76.818,-0.0188
-76.816,-0.0206
-76.814,-0.0184
-76.812,-0.0184
-76.81,-0.0178
-76.808,-0.0186
-76.806,-0.019
-76.804,-0.018
-76.802,-0.0188
-76.8,-0.018
-76.798,-0.0176
-76.796,-0.0182
-76.794,-0.0186
-76.792,-0.0184
-76.79,-0.0182
-76.788,-0.0178
-76.786,-0.018
-76.784,-0.019
-76.782,-0.0192
-76.78,-0.0188
-76.778,-0.019
-76.776,-0.0182
-76.774,-0.0184
-76.772,-0.018
-76.77,-0.0182
-76.768,-0.0172
-76.766,-0.0178
-76.764,-0.0194
-76.762,-0.018
-76.76,-0.018
-76.758,-0.019
-76.756,-0.0172
-76.754,-0.019
-76.752,-0.018
-76.75,-0.0188
-76.748,-0.0182
-76.746,-0.018
-76.744,-0.0184
-76.742,-0.0178
-76.74,-0.018
-76.738,-0.0188
-76.736,-0.0186
-76.734,-0.0188
-76.732,-0.018
-76.73,-0.018
-76.728,-0.0188
-76.726,-0.0184
-76.724,-0.0192
-76.722,-0.019
-76.72,-0.0174
-76.718,-0.016
-76.716,-0.0188
-76.714,-0.0176
-76.712,-0.019
-76.71,-0.0188
-76.708,-0.0194
-76.706,-0.018
-76.704,-0.0182
-76.702,-0.018
-76.7,-0.0182
-76.698,-0.0186
-76.696,-0.0188
-76.694,-0.019
-76.692,-0.0188
-76.69,-0.0182
-76.688,-0.018
-76.686,-0.0192
-76.684,-0.0174
-76.682,-0.0178
-76.68,-0.0188
-76.678,-0.0184
-76.676,-0.0186
-76.674,-0.0184
-76.672,-0.018
-76.67,-0.0186
-76.668,-0.0186
-76.666,-0.0186
-76.664,-0.018
-76.662,-0.0178
-76.66,-0.0188
-76.658,-0.018
-76.656,-0.0198
-76.654,-0.0186
-76.652,-0.0188
-76.65,-0.0188
-76.648,-0.0182
-76.646,-0.0178
-76.644,-0.0186
-76.642,-0.0174
-76.64,-0.0176
-76.638,-0.0184
-76.636,-0.0184
-76.634,-0.0186
-76.632,-0.0166
-76.63,-0.018
-76.628,-0.0192
-76.626,-0.017
-76.624,-0.0186
-76.622,-0.0184
-76.62,-0.0182
-76.618,-0.019
-76.616,-0.017
-76.614,-0.0184
-76.612,-0.0184
-76.61,-0.0178
-76.608,-0.019
-76.606,-0.0182
-76.604,-0.0188
-76.602,-0.0192
-76.6,-0.0182
-76.598,-0.021
-76.596,-0.0182
-76.594,-0.0182
-76.592,-0.0146
-76.59,-0.0176
-76.588,-0.0182
-76.586,-0.0174
-76.584,-0.0182
-76.582,-0.0178
-76.58,-0.0188
-76.578,-0.0186
-76.576,-0.018
-76.574,-0.0184
-76.572,-0.0186
-76.57,-0.0182
-76.568,-0.019
-76.566,-0.0184
-76.564,-0.0184
-76.562,-0.0184
-76.56,-0.0196
-76.558,-0.0176
-76.556,-0.0174
-76.554,-0.0188
-76.552,-0.0178
-76.55,-0.0188
-76.548,-0.018
-76.546,-0.0186
-76.544,-0.0194
-76.542,-0.0174
-76.54,-0.0194
-76.538,-0.018
-76.536,-0.0182
-76.534,-0.019
-76.532,-0.018
-76.53,-0.0186
-76.528,-0.0188
-76.526,-0.0182
-76.524,-0.0186
-76.522,-0.018
-76.52,-0.0182
-76.518,-0.0184
-76.516,-0.0172
-76.514,-0.0188
-76.512,-0.0186
-76.51,-0.0178
-76.508,-0.0194
-76.506,-0.0184
-76.504,-0.0176
-76.502,-0.019
-76.5,-0.0182
-76.498,-0.0186
-76.496,-0.0192
-76.494,-0.0184
-76.492,-0.0188
-76.49,-0.018
-76.488,-0.0178
-76.486,-0.0182
-76.484,-0.018
-76.482,-0.0194
-76.48,-0.0172
-76.478,-0.0172
-76.476,-0.0188
-76.474,-0.0178
-76.472,-0.0186
-76.47,-0.0178
-76.468,-0.0176
-76.466,-0.0196
-76.464,-0.0186
-76.462,-0.0172
-76.46,-0.0184
-76.458,-0.0184
-76.456,-0.018
-76.454,-0.0188
-76.452,-0.0182
-76.45,-0.0198
-76.448,-0.0172
-76.446,-0.0176
-76.444,-0.018
-76.442,-0.0184
-76.44,-0.019
-76.438,-0.0188
-76.436,-0.0184
-76.434,-0.019
-76.432,-0.0184
-76.43,-0.0182
-76.428,-0.019
-76.426,-0.0172
-76.424,-0.0176
-76.422,-0.0176
-76.42,-0.02
-76.418,-0.0186
-76.416,-0.0178
-76.414,-0.0186
-76.412,-0.019
-76.41,-0.0186
-76.408,-0.0182
-76.406,-0.0176
-76.404,-0.0188
-76.402,-0.0184
-76.4,-0.0182
-76.398,-0.0188
-76.396,-0.018
-76.394,-0.0186
-76.392,-0.0198
-76.39,-0.0184
-76.388,-0.0178
-76.386,-0.0182
-76.384,-0.018
-76.382,-0.0186
-76.38,-0.0174
-76.378,-0.0184
-76.376,-0.0192
-76.374,-0.0188
-76.372,-0.018
-76.37,-0.0182
-76.368,-0.0182
-76.366,-0.0184
-76.364,-0.0188
-76.362,-0.018
-76.36,-0.0194
-76.358,-0.0182
-76.356,-0.0182
-76.354,-0.0178
-76.352,-0.0188
-76.35,-0.0188
-76.348,-0.0174
-76.346,-0.0192
-76.344,-0.0178
-76.342,-0.0178
-76.34,-0.0182
-76.338,-0.0176
-76.336,-0.018
-76.334,-0.018
-76.332,-0.0186
-76.33,-0.0186
-76.328,-0.0186
-76.326,-0.018
-76.324,-0.019
-76.322,-0.0182
-76.32,-0.018
-76.318,-0.0184
-76.316,-0.0186
-76.314,-0.018
-76.312,-0.0184
-76.31,-0.019
-76.308,-0.018
-76.306,-0.0186
-76.304,-0.0184
-76.302,-0.0182
-76.3,-0.0176
-76.298,-0.019
-76.296,-0.018
-76.294,-0.0176
-76.292,-0.0184
-76.29,-0.0178
-76.288,-0.0186
-76.286,-0.0184
-76.284,-0.018
-76.282,-0.0188
-76.28,-0.0188
-76.278,-0.0178
-76.276,-0.0184
-76.274,-0.0184
-76.272,-0.0178
-76.27,-0.0186
-76.268,-0.018
-76.266,-0.0192
-76.264,-0.0176
-76.262,-0.0188
-76.26,-0.0184
-76.258,-0.018
-76.256,-0.0174
-76.254,-0.0178
-76.252,-0.018
-76.25,-0.0182
-76.248,-0.0182
-76.246,-0.0176
-76.244,-0.018
-76.242,-0.0184
-76.24,-0.0178
-76.238,-0.0174
-76.236,-0.0178
-76.234,-0.0184
-76.232,-0.018
-76.23,-0.0182
-76.228,-0.0158
-76.226,-0.0178
-76.224,-0.0186
-76.222,-0.0188
-76.22,-0.0186
-76.218,-0.0182
-76.216,-0.0182
-76.214,-0.018
-76.212,-0.0188
-76.21,-0.0178
-76.208,-0.0172
-76.206,-0.0184
-76.204,-0.0172
-76.202,-0.0178
-76.2,-0.019
-76.198,-0.0186
-76.196,-0.0182
-76.194,-0.018
-76.192,-0.018
-76.19,-0.0184
-76.188,-0.018
-76.186,-0.019
-76.184,-0.0186
-76.182,-0.0186
-76.18,-0.0196
-76.178,-0.0182
-76.176,-0.0184
-76.174,-0.0178
-76.172,-0.0176
